@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureMaxDepth numeric
@attribute measureOutOfBagError numeric

@data

'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1147,900,100,45,55,0,45,55,0,0.388889,0.114077,0.27008,63.376128,90.026588,332.192809,350.011425,-17.818615,3.321928,3.500114,-0.178186,173.758386,1.737584,5230.648625,0.4,4,0.1,9,0.9,81,0.6,6,0.307692,0.4,0.347826,0.795,0.45,0.061111,0.938889,0.55,0.485542,0.45,0.444167,0.814056,3.49,2.355,3.322821,1.872012,97267703,10097409,1235809,?,1261,631,630,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1147,900,100,55,45,0,55,45,0,0.5,0.104776,0.256817,58.208952,85.60557,332.192809,371.946986,-39.754177,3.321928,3.71947,-0.397542,182.718392,1.827184,5500.371671,0.7,7,0.077778,7,0.922222,83,0.3,3,0.5,0.7,0.583333,0.823333,0.55,0.05,0.95,0.45,0.561843,0.55,0.540356,0.816722,3.532,2.314,3.338421,1.856412,96852977,10097409,1235809,?,1255,628,627,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,45,55,0,45,55,0,0.388889,0.11939,0.277308,66.327851,92.435975,332.192809,417.233678,-85.040868,3.321928,4.172337,-0.850409,160.810162,1.608102,4840.868244,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.724444,0.45,0.061111,0.938889,0.55,0.461126,0.45,0.424196,0.789722,3.604,1.83,3.369622,1.840812,97405945,10097409,1235809,?,1263,632,631,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,48,52,0,48,52,0,0.422222,0.111919,0.265039,62.17702,88.346279,332.192809,365.061497,-32.868687,3.321928,3.650615,-0.328687,174.569671,1.745697,5255.070726,0.5,5,0.055556,5,0.944444,85,0.5,5,0.5,0.5,0.5,0.775556,0.48,0.057778,0.942222,0.52,0.572433,0.48,0.466102,0.803778,3.711,1.768,3.416422,1.762811,97958913,10097409,1235809,?,1271,636,635,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,52,48,0,52,48,0,0.466667,0.111916,0.264013,62.175793,88.004185,332.192809,397.670615,-65.477805,3.321928,3.976706,-0.654778,172.442547,1.724425,5191.037913,0.4,4,0.044444,4,0.955556,86,0.6,6,0.5,0.4,0.444444,0.735556,0.52,0.053333,0.946667,0.48,0.540971,0.52,0.50525,0.801833,3.537,1.762,3.13562,1.762811,93396927,10097409,1235809,?,1205,603,602,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,43,57,0,43,57,0,0.366667,0.119059,0.271808,66.143758,90.60257,332.192809,425.636156,-93.443346,3.321928,4.256362,-0.934433,160.338362,1.603384,4826.665657,0.5,5,0.066667,6,0.933333,84,0.5,5,0.454545,0.5,0.47619,0.718333,0.43,0.063333,0.936667,0.57,0.502292,0.43,0.412591,0.780056,3.415,2.417,3.229221,1.840812,96300009,10097409,1235809,?,1247,624,623,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',5,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,48,52,0,48,52,0,0.422222,0.109925,0.263215,61.069702,87.738337,332.192809,360.408278,-28.215468,3.321928,3.604083,-0.282155,177.98217,1.779822,5357.797197,0.4,4,0.055556,5,0.944444,85,0.6,6,0.444444,0.4,0.421053,0.721667,0.48,0.057778,0.942222,0.52,0.517781,0.48,0.464224,0.816444,3.258,2.243,3.07322,1.762811,94088137,10097409,1235809,?,1215,608,607,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,53,47,0,53,47,0,0.477778,0.112251,0.263964,62.361624,87.987845,332.192809,380.794729,-48.60192,3.321928,3.807947,-0.486019,173.457076,1.734571,5221.578273,0.9,9,0.044444,4,0.955556,86,0.1,1,0.692308,0.9,0.782609,0.935,0.53,0.052222,0.947778,0.47,0.589927,0.53,0.512762,0.8065,3.226,1.945,2.995219,1.950013,91876265,10097409,1235809,?,1183,592,591,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1148,900,100,56,44,0,56,44,0,0.511111,0.098302,0.245944,54.612035,81.981482,332.192809,319.701483,12.491327,3.321928,3.197015,0.124913,196.13765,1.961376,5904.331585,0.3,3,0.044444,4,0.955556,86,0.7,7,0.428571,0.3,0.352941,0.672222,0.56,0.048889,0.951111,0.44,0.604336,0.56,0.551835,0.833833,3.62,1.871,3.213621,1.872012,96023525,10097409,1235809,?,1243,622,621,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,56,44,0,56,44,0,0.511111,0.101955,0.248948,56.64176,82.982765,332.192809,322.383041,9.809768,3.321928,3.22383,0.098098,192.628945,1.926289,5798.709041,0.5,5,0,0,1,90,0.5,5,1,0.5,0.666667,0.797778,0.56,0.048889,0.951111,0.44,0.594071,0.56,0.543286,0.840056,3.937,1.775,3.556823,1.778411,96161767,10097409,1235809,?,1245,623,622,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,48,52,0,48,52,0,0.422222,0.122545,0.27438,68.080772,91.460077,332.192809,429.803144,-97.610335,3.321928,4.298031,-0.976103,156.171374,1.561714,4701.226806,0.8,8,0.066667,6,0.933333,84,0.2,2,0.571429,0.8,0.666667,0.851667,0.48,0.057778,0.942222,0.52,0.505949,0.48,0.447265,0.778889,3.725,1.799,3.08882,1.794012,93535169,10097409,1235809,?,1207,604,603,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,49,51,0,49,51,0,0.433333,0.112747,0.27055,62.637099,90.18323,332.192809,400.739939,-68.54713,3.321928,4.007399,-0.685471,169.786796,1.697868,5111.091832,0.5,5,0.022222,2,0.977778,88,0.5,5,0.714286,0.5,0.588235,0.739444,0.49,0.056667,0.943333,0.51,0.508016,0.49,0.46131,0.796278,3.378,2.349,3.369622,1.825212,96576493,10097409,1235809,?,1251,626,625,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,38,62,0,38,62,0,0.311111,0.126862,0.290895,70.478887,96.965152,332.192809,436.626549,-104.43374,3.321928,4.366265,-1.044337,149.347969,1.49348,4495.821857,0.4,4,0.044444,4,0.955556,86,0.6,6,0.5,0.4,0.444444,0.770556,0.38,0.068889,0.931111,0.62,0.409209,0.38,0.363543,0.772889,3.63,2.299,3.447622,1.809612,98373639,10097409,1235809,?,1277,639,638,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,50,50,0,50,50,0,0.444444,0.116069,0.267389,64.482833,89.12981,332.192809,394.19081,-61.998001,3.321928,3.941908,-0.61998,167.991673,1.679917,5057.053266,0.5,5,0.133333,12,0.866667,78,0.5,5,0.294118,0.5,0.37037,0.687222,0.5,0.055556,0.944444,0.5,0.571337,0.5,0.483643,0.800611,3.393,2.329,3.16682,1.887612,93120443,10097409,1235809,?,1201,601,600,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,54,46,0,54,46,0,0.488889,0.107767,0.25684,59.870798,85.613327,332.192809,375.042251,-42.849441,3.321928,3.750423,-0.428494,179.623127,1.796231,5407.194925,0.5,5,0.077778,7,0.922222,83,0.5,5,0.416667,0.5,0.454545,0.669444,0.54,0.051111,0.948889,0.46,0.605017,0.54,0.520634,0.807667,3.701,1.853,3.432022,1.856412,96300009,10097409,1235809,?,1247,624,623,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,47,53,0,47,53,0,0.411111,0.117565,0.275854,65.313755,91.951171,332.192809,442.099133,-109.906324,3.321928,4.420991,-1.099063,160.150315,1.601503,4821.004869,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.840556,0.47,0.058889,0.941111,0.53,0.531587,0.47,0.461006,0.773056,3.699,1.832,3.291621,1.809612,95332315,10097409,1235809,?,1233,617,616,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',6,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1149,900,100,44,56,0,44,56,0,0.377778,0.114242,0.273121,63.468021,91.040204,332.192809,412.554519,-80.361709,3.321928,4.125545,-0.803617,166.316468,1.663165,5006.624558,0.5,5,0.044444,4,0.955556,86,0.5,5,0.555556,0.5,0.526316,0.785,0.44,0.062222,0.937778,0.56,0.477924,0.44,0.428074,0.787556,3.762,1.742,3.307221,1.731611,96300017,10097409,1235809,?,1247,624,623,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,51,49,0,51,49,0,0.455556,0.113578,0.262926,63.098813,87.642063,332.192809,381.792333,-49.599523,3.321928,3.817923,-0.495995,172.459472,1.724595,5191.547408,0.7,7,0.044444,4,0.955556,86,0.3,3,0.636364,0.7,0.666667,0.83,0.51,0.054444,0.945556,0.49,0.574369,0.51,0.48834,0.808611,3.027,2.285,2.948419,1.747211,90217361,10097409,1235809,?,1159,580,579,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,46,54,0,46,54,0,0.4,0.119557,0.279342,66.420766,93.11386,332.192809,454.741922,-122.549113,3.321928,4.547419,-1.225491,155.438205,1.554382,4679.156204,0.4,4,0.055556,5,0.944444,85,0.6,6,0.444444,0.4,0.421053,0.712778,0.46,0.06,0.94,0.54,0.529563,0.46,0.432334,0.761833,3.323,2.297,3.10442,1.856412,92429233,10097409,1235809,?,1191,596,595,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,54,46,0,54,46,0,0.488889,0.10262,0.251872,57.010866,83.957357,332.192809,352.317017,-20.124208,3.321928,3.52317,-0.201242,186.900577,1.869006,5626.267993,0.5,5,0.088889,8,0.911111,82,0.5,5,0.384615,0.5,0.434783,0.773889,0.54,0.051111,0.948889,0.46,0.558544,0.54,0.520713,0.819444,3.692,1.88,3.416422,1.887612,98097155,10097409,1235809,?,1273,637,636,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,45,55,0,45,55,0,0.388889,0.12321,0.280428,68.44998,93.475858,332.192809,466.479988,-134.287179,3.321928,4.6648,-1.342872,152.04439,1.520444,4576.992212,0.4,4,0.055556,5,0.944444,85,0.6,6,0.444444,0.4,0.421053,0.671667,0.45,0.061111,0.938889,0.55,0.48442,0.45,0.43764,0.753944,3.744,1.905,3.354022,1.903212,96438251,10097409,1235809,?,1249,625,624,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,56,44,0,56,44,0,0.511111,0.101624,0.25366,56.457565,84.553393,332.192809,332.858836,-0.666026,3.321928,3.328588,-0.00666,189.670256,1.896703,5709.643621,0.5,5,0.011111,1,0.988889,89,0.5,5,0.833333,0.5,0.625,0.79,0.56,0.048889,0.951111,0.44,0.599603,0.56,0.535816,0.835778,3.623,1.734,3.260421,1.731611,94502863,10097409,1235809,?,1221,611,610,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,47,53,0,47,53,0,0.411111,0.113579,0.272201,63.099631,90.733648,332.192809,383.207631,-51.014822,3.321928,3.832076,-0.510148,171.044174,1.710442,5148.942683,0.4,4,0.033333,3,0.966667,87,0.6,6,0.571429,0.4,0.470588,0.776111,0.47,0.058889,0.941111,0.53,0.496958,0.47,0.463986,0.802222,4.066,1.759,3.276021,1.747211,96438251,10097409,1235809,?,1249,625,624,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.115,900,100,50,50,0,50,50,0,0.444444,0.115072,0.270687,63.928816,90.22885,332.192809,393.850427,-61.657617,3.321928,3.938504,-0.616576,168.332057,1.683321,5067.299831,0.5,5,0.055556,5,0.944444,85,0.5,5,0.5,0.5,0.5,0.826111,0.5,0.055556,0.944444,0.5,0.577837,0.5,0.500253,0.799889,3.519,2.426,3.510023,1.887612,97958913,10097409,1235809,?,1271,636,635,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,52,48,0,52,48,0,0.466667,0.10245,0.246669,56.916928,82.223047,332.192809,324.03906,8.153749,3.321928,3.240391,0.081537,190.972926,1.909729,5748.857898,0.6,6,0.088889,8,0.911111,82,0.4,4,0.428571,0.6,0.5,0.785,0.52,0.053333,0.946667,0.48,0.609145,0.52,0.500118,0.842222,3.562,2.312,3.400822,1.778411,97544187,10097409,1235809,?,1265,633,632,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,47,53,0,47,53,0,0.411111,0.1169,0.270598,64.944649,90.199327,332.192809,413.823172,-81.630363,3.321928,4.138232,-0.816304,164.220668,1.642207,4943.534698,0.7,7,0.044444,4,0.955556,86,0.3,3,0.636364,0.7,0.666667,0.826667,0.47,0.058889,0.941111,0.53,0.45303,0.47,0.447357,0.786667,3.601,2.391,3.369622,1.918812,96991219,10097409,1235809,?,1257,629,628,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,50,50,0,50,50,0,0.444444,0.112249,0.263755,62.360806,87.918175,332.192809,362.161566,-29.968757,3.321928,3.621616,-0.299688,176.228882,1.762289,5305.017949,0.6,6,0.077778,7,0.922222,83,0.4,4,0.461538,0.6,0.521739,0.756667,0.5,0.055556,0.944444,0.5,0.538751,0.5,0.498612,0.819556,3.395,1.896,3.15122,1.903212,93120443,10097409,1235809,?,1201,601,600,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,44,56,0,44,56,0,0.377778,0.114908,0.277029,63.837638,92.343127,332.192809,438.932142,-106.739332,3.321928,4.389321,-1.067393,162.903734,1.629037,4903.891019,0.5,5,0.055556,5,0.944444,85,0.5,5,0.5,0.5,0.5,0.780556,0.44,0.062222,0.937778,0.56,0.471549,0.44,0.433142,0.773056,3.508,1.915,3.10442,1.918812,93673411,10097409,1235809,?,1209,605,604,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,40,60,0,40,60,0,0.333333,0.121217,0.274576,67.342969,91.525186,332.192809,419.40147,-87.208661,3.321928,4.194015,-0.872087,159.469516,1.594695,4800.51078,0.2,2,0.077778,7,0.922222,83,0.8,8,0.222222,0.2,0.210526,0.568333,0.4,0.066667,0.933333,0.6,0.457306,0.4,0.368474,0.782167,3.912,1.864,3.416422,1.856412,97682429,10097409,1235809,?,1267,634,633,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,50,50,0,50,50,0,0.444444,0.108596,0.256714,60.331081,85.571314,332.192809,322.97176,9.221049,3.321928,3.229718,0.09221,184.109547,1.841095,5542.249627,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.867778,0.5,0.055556,0.944444,0.5,0.508328,0.5,0.463044,0.840111,3.772,1.805,3.229221,1.794012,94088137,10097409,1235809,?,1215,608,607,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,42,58,0,42,58,0,0.355556,0.122047,0.29037,67.803968,96.790119,332.192809,493.002661,-160.809851,3.321928,4.930027,-1.608099,148.90018,1.489002,4482.342042,0.2,2,0.022222,2,0.977778,88,0.8,8,0.5,0.2,0.285714,0.731667,0.42,0.064444,0.935556,0.58,0.434598,0.42,0.394194,0.745333,3.496,2.415,3.369622,1.778411,95608807,10097409,1235809,?,1237,619,618,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1151,900,100,51,49,0,51,49,0,0.455556,0.109594,0.267267,60.885609,89.088985,332.192809,406.148011,-73.955201,3.321928,4.06148,-0.739552,171.895829,1.718958,5174.580071,0.6,6,0.066667,6,0.933333,84,0.4,4,0.5,0.6,0.545455,0.761111,0.51,0.054444,0.945556,0.49,0.518585,0.51,0.487851,0.795056,3.471,2.366,3.291621,1.856412,96438251,10097409,1235809,?,1249,625,624,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1152,900,100,56,44,0,56,44,0,0.511111,0.103284,0.245723,57.379767,81.907804,332.192809,324.795943,7.396866,3.321928,3.247959,0.073969,190.216043,1.90216,5726.073452,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.785,0.56,0.048889,0.951111,0.44,0.524462,0.56,0.516953,0.834778,3.461,2.245,3.244821,1.794012,95055831,10097409,1235809,?,1229,615,614,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.KDTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N\"',-3080186098777067172,20110509.1152,900,100,55,45,0,55,45,0,0.5,0.099631,0.24208,55.350656,80.693351,332.192809,267.732648,64.460162,3.321928,2.677326,0.644602,199.695268,1.996953,6011.426559,0.7,7,0.077778,7,0.922222,83,0.3,3,0.5,0.7,0.583333,0.898333,0.55,0.05,0.95,0.45,0.592951,0.55,0.536047,0.867222,3.534,1.812,3.291621,1.809612,95194073,10097409,1235809,?,1231,616,615,?
